	index	avg	cond	id	texture	direction
879	880	9.546666666666667	summer_friday	f3720c66	Gravel	272
1498	1499	9.546666666666667	summer_friday	f37310f2	Gravel	272
1966	1967	9.546666666666667	summer_friday	f3747e10	Gravel	272
4445	4446	9.546666666666667	summer_friday	f3793b58	Gravel	272
5190	5191	9.546666666666667	summer_friday	f37a606e	Gravel	272
7233	7234	9.546666666666667	summer_friday	f37db336	Gravel	272
9484	9485	9.546666666666667	summer_friday	f385a442	Gravel	272
404	405	9.551111111111112	summer_friday	f3714600	Gravel	273
808	809	9.551111111111112	summer_friday	f371f154	Gravel	273
1225	1226	9.551111111111112	summer_friday	f372a40a	Gravel	273
1277	1278	9.551111111111112	summer_friday	f372b79c	Gravel	273
2692	2693	9.551111111111112	summer_friday	f375b8de	Gravel	273
3170	3171	9.551111111111112	summer_friday	f3769a06	Gravel	273
5898	5899	9.551111111111112	summer_friday	f37b7ce2	Gravel	273
7922	7923	9.551111111111112	summer_friday	f37ebd80	Gravel	273
8014	8015	9.551111111111112	summer_friday	f37ee652	Gravel	273
1490	1491	9.555555555555557	summer_friday	f3730b2a	Gravel	274
2545	2546	9.555555555555557	summer_friday	f3757f54	Gravel	274
4087	4088	9.555555555555557	summer_friday	f3789f7c	Gravel	274
5476	5477	9.555555555555557	summer_friday	f37acbbc	Gravel	274
5678	5679	9.555555555555557	summer_friday	f37b1806	Gravel	274
5807	5808	9.555555555555557	summer_friday	f37b5136	Gravel	274
6773	6774	9.555555555555557	summer_friday	f37d00c6	Gravel	274
9278	9279	9.555555555555557	summer_friday	f38556fe	Gravel	274
9901	9902	9.555555555555557	summer_friday	f38643a2	Gravel	274
2138	2139	9.56	summer_friday	f374c654	Gravel	275
3366	3367	9.56	summer_friday	f3772e58	Gravel	275
3520	3521	9.56	summer_friday	f3777160	Gravel	275
5771	5772	9.56	summer_friday	f37b43da	Gravel	275
6872	6873	9.56	summer_friday	f37d2bb4	Gravel	275
89	90	9.564444444444446	summer_friday	f370b492	Gravel	276
1344	1345	9.564444444444446	summer_friday	f372d326	Gravel	276
2174	2175	9.564444444444446	summer_friday	f374d3ce	Gravel	276
2513	2514	9.564444444444446	summer_friday	f37572de	Gravel	276
6645	6646	9.564444444444446	summer_friday	f37cc8ea	Gravel	276
7897	7898	9.564444444444446	summer_friday	f37eb42a	Gravel	276
8059	8060	9.564444444444446	summer_friday	f37ef6ba	Gravel	276
4130	4131	9.568888888888889	summer_friday	f378afd0	Gravel	277
5525	5526	9.568888888888889	summer_friday	f37addf0	Gravel	277
5637	5638	9.568888888888889	summer_friday	f37b0910	Gravel	277
6877	6878	9.568888888888889	summer_friday	f37d2d80	Gravel	277
7939	7940	9.568888888888889	summer_friday	f37ec3b6	Gravel	277
8561	8562	9.568888888888889	summer_friday	f3843cd8	Gravel	277
8823	8824	9.568888888888889	summer_friday	f384a9c0	Gravel	277
9069	9070	9.568888888888889	summer_friday	f38508b6	Gravel	277
2154	2155	9.573333333333334	summer_friday	f374cc62	Gravel	278
2377	2378	9.573333333333334	summer_friday	f3753f9e	Gravel	278
2896	2897	9.573333333333334	summer_friday	f3760a3c	Gravel	278
3933	3934	9.573333333333334	summer_friday	f3785d78	Gravel	278
4076	4077	9.573333333333334	summer_friday	f3789b8a	Gravel	278
5168	5169	9.573333333333334	summer_friday	f37a584e	Gravel	278
7056	7057	9.573333333333334	summer_friday	f37d7088	Gravel	278
8863	8864	9.573333333333334	summer_friday	f384b88e	Gravel	278
627	628	9.57777777777778	summer_friday	f371a3ac	Gravel	279
771	772	9.57777777777778	summer_friday	f371e33a	Gravel	279
1803	1804	9.57777777777778	summer_friday	f3741132	Gravel	279
1815	1816	9.57777777777778	summer_friday	f3741a88	Gravel	279
2057	2058	9.57777777777778	summer_friday	f374a3c2	Gravel	279
4768	4769	9.57777777777778	summer_friday	f379bb96	Gravel	279
6533	6534	9.57777777777778	summer_friday	f37c9dfc	Gravel	279
6575	6576	9.57777777777778	summer_friday	f37caeb4	Gravel	279
7374	7375	9.57777777777778	summer_friday	f37defae	Gravel	279
7588	7589	9.57777777777778	summer_friday	f37e41ac	Gravel	279
7623	7624	9.57777777777778	summer_friday	f37e4e18	Gravel	279
8717	8718	9.57777777777778	summer_friday	f3847ef0	Gravel	279
9216	9217	9.57777777777778	summer_friday	f3853f52	Gravel	279
9524	9525	9.57777777777778	summer_friday	f385b374	Gravel	279
2775	2776	9.582222222222223	summer_friday	f375dc92	Gravel	280
4056	4057	9.582222222222223	summer_friday	f378945a	Gravel	280
5932	5933	9.582222222222223	summer_friday	f37b998e	Gravel	280
7688	7689	9.582222222222223	summer_friday	f37e66b4	Gravel	280
19	20	9.586666666666668	summer_friday	f3709962	Gravel	281
1128	1129	9.586666666666668	summer_friday	f3727f8e	Gravel	281
2946	2947	9.586666666666668	summer_friday	f3761cfc	Gravel	281
3029	3030	9.586666666666668	summer_friday	f3763cdc	Gravel	281
3252	3253	9.586666666666668	summer_friday	f376da8e	Gravel	281
4959	4960	9.586666666666668	summer_friday	f37a0858	Gravel	281
7881	7882	9.586666666666668	summer_friday	f37eae30	Gravel	281
8841	8842	9.586666666666668	summer_friday	f384b078	Gravel	281
9067	9068	9.586666666666668	summer_friday	f38507f8	Gravel	281
9303	9304	9.586666666666668	summer_friday	f385602c	Gravel	281
59	60	9.591111111111111	summer_friday	f370a8ee	Gravel	282
106	107	9.591111111111111	summer_friday	f370bd8e	Gravel	282
1067	1068	9.591111111111111	summer_friday	f372688c	Gravel	282
1929	1930	9.591111111111111	summer_friday	f3746f92	Gravel	282
2465	2466	9.591111111111111	summer_friday	f37560fa	Gravel	282
2849	2850	9.591111111111111	summer_friday	f375f89e	Gravel	282
2962	2963	9.591111111111111	summer_friday	f37622d8	Gravel	282
3440	3441	9.591111111111111	summer_friday	f3774e4c	Gravel	282
4350	4351	9.591111111111111	summer_friday	f37917ae	Gravel	282
6621	6622	9.591111111111111	summer_friday	f37cbfda	Gravel	282
7904	7905	9.591111111111111	summer_friday	f37eb6e6	Gravel	282
1040	1041	9.595555555555556	summer_friday	f3725edc	Gravel	283
2710	2711	9.595555555555556	summer_friday	f375bf96	Gravel	283
3909	3910	9.595555555555556	summer_friday	f378540e	Gravel	283
5159	5160	9.595555555555556	summer_friday	f37a5510	Gravel	283
662	663	9.600000000000001	summer_friday	f371b324	Gravel	284
1788	1789	9.600000000000001	summer_friday	f3740322	Gravel	284
3600	3601	9.600000000000001	summer_friday	f37795aa	Gravel	284
4222	4223	9.600000000000001	summer_friday	f378d2a8	Gravel	284
5394	5395	9.600000000000001	summer_friday	f37aad9e	Gravel	284
6020	6021	9.600000000000001	summer_friday	f37bcc1a	Gravel	284
8767	8768	9.600000000000001	summer_friday	f3849494	Gravel	284
5736	5737	9.604444444444445	summer_friday	f37b33c2	Gravel	285
7572	7573	9.604444444444445	summer_friday	f37e3b62	Gravel	285
7964	7965	9.604444444444445	summer_friday	f37ecd0c	Gravel	285
8386	8387	9.604444444444445	summer_friday	f383f84a	Gravel	285
9055	9056	9.604444444444445	summer_friday	f38503ac	Gravel	285
157	158	9.60888888888889	summer_friday	f370d1c0	Gravel	286
1314	1315	9.60888888888889	summer_friday	f372c804	Gravel	286
4275	4276	9.60888888888889	summer_friday	f378ef86	Gravel	286
4354	4355	9.60888888888889	summer_friday	f3791920	Gravel	286
6376	6377	9.60888888888889	summer_friday	f37c633c	Gravel	286
7468	7469	9.60888888888889	summer_friday	f37e145c	Gravel	286
1119	1120	9.613333333333333	summer_friday	f3727c0a	Gravel	287
2103	2104	9.613333333333333	summer_friday	f374b560	Gravel	287
2376	2377	9.613333333333333	summer_friday	f3753f44	Gravel	287
3423	3424	9.613333333333333	summer_friday	f3774758	Gravel	287
3838	3839	9.613333333333333	summer_friday	f3783960	Gravel	287
5308	5309	9.613333333333333	summer_friday	f37a8d14	Gravel	287
5516	5517	9.613333333333333	summer_friday	f37adab2	Gravel	287
7612	7613	9.613333333333333	summer_friday	f37e4a30	Gravel	287
9225	9226	9.613333333333333	summer_friday	f38542f4	Gravel	287
436	437	9.617777777777778	summer_friday	f37151ae	Gravel	288
982	983	9.617777777777778	summer_friday	f3724668	Gravel	288
1618	1619	9.617777777777778	summer_friday	f37372f4	Gravel	288
2292	2293	9.617777777777778	summer_friday	f3751ca8	Gravel	288
3619	3620	9.617777777777778	summer_friday	f377affe	Gravel	288
4032	4033	9.617777777777778	summer_friday	f3788ad2	Gravel	288
4459	4460	9.617777777777778	summer_friday	f3794058	Gravel	288
5335	5336	9.617777777777778	summer_friday	f37a9714	Gravel	288
6283	6284	9.617777777777778	summer_friday	f37c3dda	Gravel	288
6317	6318	9.617777777777778	summer_friday	f37c4a46	Gravel	288
8141	8142	9.617777777777778	summer_friday	f37f15aa	Gravel	288
459	460	9.622222222222224	summer_friday	f3715adc	Gravel	289
2699	2700	9.622222222222224	summer_friday	f375bb72	Gravel	289
2950	2951	9.622222222222224	summer_friday	f3761e6e	Gravel	289
3270	3271	9.622222222222224	summer_friday	f376e84e	Gravel	289
5894	5895	9.622222222222224	summer_friday	f37b79cc	Gravel	289
7523	7524	9.622222222222224	summer_friday	f37e2924	Gravel	289
7541	7542	9.622222222222224	summer_friday	f37e2fbe	Gravel	289
8144	8145	9.622222222222224	summer_friday	f37f16b8	Gravel	289
8176	8177	9.622222222222224	summer_friday	f37f22a2	Gravel	289
9871	9872	9.622222222222224	summer_friday	f3863844	Gravel	289
2119	2120	9.626666666666667	summer_friday	f374bc86	Gravel	290
5296	5297	9.626666666666667	summer_friday	f37a888c	Gravel	290
6105	6106	9.626666666666667	summer_friday	f37bf92e	Gravel	290
6538	6539	9.626666666666667	summer_friday	f37c9fc8	Gravel	290
7015	7016	9.626666666666667	summer_friday	f37d617e	Gravel	290
7644	7645	9.626666666666667	summer_friday	f37e55e8	Gravel	290
8266	8267	9.626666666666667	summer_friday	f37f443a	Gravel	290
8420	8421	9.626666666666667	summer_friday	f384061e	Gravel	290
9644	9645	9.626666666666667	summer_friday	f385e06a	Gravel	290
1635	1636	9.631111111111112	summer_friday	f3737f42	Gravel	291
2159	2160	9.631111111111112	summer_friday	f374ce6a	Gravel	291
2436	2437	9.631111111111112	summer_friday	f3755664	Gravel	291
3125	3126	9.631111111111112	summer_friday	f37688ea	Gravel	291
5310	5311	9.631111111111112	summer_friday	f37a8dc8	Gravel	291
5530	5531	9.631111111111112	summer_friday	f37adfb2	Gravel	291
8616	8617	9.631111111111112	summer_friday	f3845178	Gravel	291
9114	9115	9.631111111111112	summer_friday	f3851a04	Gravel	291
9845	9846	9.631111111111112	summer_friday	f3862e9e	Gravel	291
746	747	9.635555555555555	summer_friday	f371d9da	Gravel	292
3060	3061	9.635555555555555	summer_friday	f3765078	Gravel	292
3250	3251	9.635555555555555	summer_friday	f376d8cc	Gravel	292
3641	3642	9.635555555555555	summer_friday	f377b9a4	Gravel	292
3649	3650	9.635555555555555	summer_friday	f377bd82	Gravel	292
3793	3794	9.635555555555555	summer_friday	f3780350	Gravel	292
4722	4723	9.635555555555555	summer_friday	f379aa70	Gravel	292
5755	5756	9.635555555555555	summer_friday	f37b3e30	Gravel	292
6277	6278	9.635555555555555	summer_friday	f37c3b64	Gravel	292
8172	8173	9.635555555555555	summer_friday	f37f2130	Gravel	292
8965	8966	9.635555555555555	summer_friday	f384e138	Gravel	292
651	652	9.64	summer_friday	f371ae38	Gravel	293
930	931	9.64	summer_friday	f3721f62	Gravel	293
1488	1489	9.64	summer_friday	f37309f4	Gravel	293
3458	3459	9.64	summer_friday	f377566c	Gravel	293
3666	3667	9.64	summer_friday	f377c4f8	Gravel	293
4039	4040	9.64	summer_friday	f3788dc0	Gravel	293
4491	4492	9.64	summer_friday	f3794c74	Gravel	293
6290	6291	9.64	summer_friday	f37c4050	Gravel	293
6892	6893	9.64	summer_friday	f37d3348	Gravel	293
8290	8291	9.64	summer_friday	f37f4cd2	Gravel	293
8507	8508	9.64	summer_friday	f384278e	Gravel	293
8680	8681	9.64	summer_friday	f38469b0	Gravel	293
2269	2270	9.644444444444446	summer_friday	f3751122	Gravel	294
2335	2336	9.644444444444446	summer_friday	f3752fe0	Gravel	294
3226	3227	9.644444444444446	summer_friday	f376c5c6	Gravel	294
3552	3553	9.644444444444446	summer_friday	f3778060	Gravel	294
4999	5000	9.644444444444446	summer_friday	f37a1762	Gravel	294
5085	5086	9.644444444444446	summer_friday	f37a3742	Gravel	294
6301	6302	9.644444444444446	summer_friday	f37c444c	Gravel	294
6381	6382	9.644444444444446	summer_friday	f37c6512	Gravel	294
6807	6808	9.644444444444446	summer_friday	f37d0d8c	Gravel	294
18	19	9.648888888888889	summer_friday	f37098ea	Gravel	295
1562	1563	9.648888888888889	summer_friday	f3734a2c	Gravel	295
4366	4367	9.648888888888889	summer_friday	f3791db2	Gravel	295
5029	5030	9.648888888888889	summer_friday	f37a2216	Gravel	295
5625	5626	9.648888888888889	summer_friday	f37b0442	Gravel	295
6142	6143	9.648888888888889	summer_friday	f37c0860	Gravel	295
6818	6819	9.648888888888889	summer_friday	f37d11d8	Gravel	295
7246	7247	9.648888888888889	summer_friday	f37db7d2	Gravel	295
9951	9952	9.648888888888889	summer_friday	f3865630	Gravel	295
385	386	9.653333333333334	summer_friday	f3713ea8	Gravel	296
1884	1885	9.653333333333334	summer_friday	f3744ed6	Gravel	296
2090	2091	9.653333333333334	summer_friday	f374b042	Gravel	296
4279	4280	9.653333333333334	summer_friday	f378f0ee	Gravel	296
5758	5759	9.653333333333334	summer_friday	f37b3f3e	Gravel	296
7534	7535	9.653333333333334	summer_friday	f37e2d48	Gravel	296
8502	8503	9.653333333333334	summer_friday	f38425c2	Gravel	296
8625	8626	9.653333333333334	summer_friday	f38454b6	Gravel	296
8784	8785	9.653333333333334	summer_friday	f3849b60	Gravel	296
927	928	9.65777777777778	summer_friday	f3721e4a	Gravel	297
2252	2253	9.65777777777778	summer_friday	f3750aec	Gravel	297
2443	2444	9.65777777777778	summer_friday	f37558e4	Gravel	297
2730	2731	9.65777777777778	summer_friday	f375c702	Gravel	297
3481	3482	9.65777777777778	summer_friday	f37760b2	Gravel	297
4127	4128	9.65777777777778	summer_friday	f378aeb8	Gravel	297
7630	7631	9.65777777777778	summer_friday	f37e5098	Gravel	297
150	151	9.662222222222223	summer_friday	f370cf18	Gravel	298
477	478	9.662222222222223	summer_friday	f37168b0	Gravel	298
1763	1764	9.662222222222223	summer_friday	f373eff4	Gravel	298
2031	2032	9.662222222222223	summer_friday	f374977e	Gravel	298
2631	2632	9.662222222222223	summer_friday	f375a1fa	Gravel	298
2814	2815	9.662222222222223	summer_friday	f375eb92	Gravel	298
2833	2834	9.662222222222223	summer_friday	f375f2ae	Gravel	298
3204	3205	9.662222222222223	summer_friday	f376b662	Gravel	298
5728	5729	9.662222222222223	summer_friday	f37b30d4	Gravel	298
1707	1708	9.666666666666668	summer_friday	f373b660	Gravel	299
3045	3046	9.666666666666668	summer_friday	f3764308	Gravel	299
4798	4799	9.666666666666668	summer_friday	f379cb0e	Gravel	299
6033	6034	9.666666666666668	summer_friday	f37bd2f0	Gravel	299
7272	7273	9.666666666666668	summer_friday	f37dc1b4	Gravel	299
7726	7727	9.666666666666668	summer_friday	f37e750a	Gravel	299
8485	8486	9.666666666666668	summer_friday	f3841f00	Gravel	299
1636	1637	9.671111111111111	summer_friday	f3738014	Gravel	300
2815	2816	9.671111111111111	summer_friday	f375ebec	Gravel	300
3145	3146	9.671111111111111	summer_friday	f376909c	Gravel	300
4827	4828	9.671111111111111	summer_friday	f379d658	Gravel	300
4971	4972	9.671111111111111	summer_friday	f37a0ca4	Gravel	300
5370	5371	9.671111111111111	summer_friday	f37aa452	Gravel	300
6086	6087	9.671111111111111	summer_friday	f37bf258	Gravel	300
6368	6369	9.671111111111111	summer_friday	f37c6030	Gravel	300
7349	7350	9.671111111111111	summer_friday	f37de630	Gravel	300
8404	8405	9.671111111111111	summer_friday	f3840024	Gravel	300
8880	8881	9.671111111111111	summer_friday	f384beec	Gravel	300
74	75	9.675555555555556	summer_friday	f370aed4	Gravel	301
633	634	9.675555555555556	summer_friday	f371a5d2	Gravel	301
1415	1416	9.675555555555556	summer_friday	f372eeba	Gravel	301
2519	2520	9.675555555555556	summer_friday	f37574fa	Gravel	301
2982	2983	9.675555555555556	summer_friday	f3762b34	Gravel	301
8718	8719	9.675555555555556	summer_friday	f3847f54	Gravel	301
9751	9752	9.675555555555556	summer_friday	f3860b58	Gravel	301
224	225	9.680000000000001	summer_friday	f370f4e8	Gravel	302
1522	1523	9.680000000000001	summer_friday	f37329fc	Gravel	302
2891	2892	9.680000000000001	summer_friday	f3760834	Gravel	302
4029	4030	9.680000000000001	summer_friday	f37889ba	Gravel	302
4782	4783	9.680000000000001	summer_friday	f379c532	Gravel	302
5339	5340	9.680000000000001	summer_friday	f37a9886	Gravel	302
5504	5505	9.680000000000001	summer_friday	f37ad65c	Gravel	302
5958	5959	9.680000000000001	summer_friday	f37bad84	Gravel	302
8832	8833	9.680000000000001	summer_friday	f384ad3a	Gravel	302
9382	9383	9.680000000000001	summer_friday	f3857d46	Gravel	302
9867	9868	9.680000000000001	summer_friday	f38636d2	Gravel	302
297	298	9.684444444444445	summer_friday	f3711284	Gravel	303
1762	1763	9.684444444444445	summer_friday	f373ef40	Gravel	303
1769	1770	9.684444444444445	summer_friday	f373f454	Gravel	303
3312	3313	9.684444444444445	summer_friday	f3770932	Gravel	303
4010	4011	9.684444444444445	summer_friday	f378821c	Gravel	303
4238	4239	9.684444444444445	summer_friday	f378d8de	Gravel	303
6028	6029	9.684444444444445	summer_friday	f37bd048	Gravel	303
286	287	9.68888888888889	summer_friday	f3710e92	Gravel	304
1705	1706	9.68888888888889	summer_friday	f373b386	Gravel	304
1778	1779	9.68888888888889	summer_friday	f373fb98	Gravel	304
2444	2445	9.68888888888889	summer_friday	f375593e	Gravel	304
3097	3098	9.68888888888889	summer_friday	f3766a68	Gravel	304
3559	3560	9.68888888888889	summer_friday	f3778362	Gravel	304
4647	4648	9.68888888888889	summer_friday	f3798dec	Gravel	304
6339	6340	9.68888888888889	summer_friday	f37c552c	Gravel	304
7162	7163	9.68888888888889	summer_friday	f37d97f2	Gravel	304
8066	8067	9.68888888888889	summer_friday	f37ef99e	Gravel	304
8847	8848	9.68888888888889	summer_friday	f384b2d0	Gravel	304
1445	1446	9.693333333333333	summer_friday	f372f9dc	Gravel	305
1645	1646	9.693333333333333	summer_friday	f37386cc	Gravel	305
2140	2141	9.693333333333333	summer_friday	f374c762	Gravel	305
2708	2709	9.693333333333333	summer_friday	f375bee2	Gravel	305
3233	3234	9.693333333333333	summer_friday	f376ca58	Gravel	305
4940	4941	9.693333333333333	summer_friday	f37a0182	Gravel	305
5427	5428	9.693333333333333	summer_friday	f37ab9ba	Gravel	305
5451	5452	9.693333333333333	summer_friday	f37ac2de	Gravel	305
5607	5608	9.693333333333333	summer_friday	f37afcea	Gravel	305
6530	6531	9.693333333333333	summer_friday	f37c9cee	Gravel	305
6903	6904	9.693333333333333	summer_friday	f37d376c	Gravel	305
7546	7547	9.693333333333333	summer_friday	f37e3180	Gravel	305
440	441	9.697777777777778	summer_friday	f371532a	Gravel	306
1116	1117	9.697777777777778	summer_friday	f3727af2	Gravel	306
2643	2644	9.697777777777778	summer_friday	f375a678	Gravel	306
3209	3210	9.697777777777778	summer_friday	f376ba04	Gravel	306
5100	5101	9.697777777777778	summer_friday	f37a3d46	Gravel	306
5137	5138	9.697777777777778	summer_friday	f37a4d04	Gravel	306
9005	9006	9.697777777777778	summer_friday	f384f07e	Gravel	306
9545	9546	9.697777777777778	summer_friday	f385bb62	Gravel	306
41	42	9.702222222222224	summer_friday	f370a204	Gravel	307
319	320	9.702222222222224	summer_friday	f3711cd4	Gravel	307
614	615	9.702222222222224	summer_friday	f3719e52	Gravel	307
3156	3157	9.702222222222224	summer_friday	f37694a2	Gravel	307
5105	5106	9.702222222222224	summer_friday	f37a40ca	Gravel	307
5400	5401	9.702222222222224	summer_friday	f37aafce	Gravel	307
5521	5522	9.702222222222224	summer_friday	f37adc7e	Gravel	307
5909	5910	9.702222222222224	summer_friday	f37b87fa	Gravel	307
6390	6391	9.702222222222224	summer_friday	f37c68c8	Gravel	307
7818	7819	9.702222222222224	summer_friday	f37e9698	Gravel	307
8019	8020	9.702222222222224	summer_friday	f37ee828	Gravel	307
8495	8496	9.702222222222224	summer_friday	f3842342	Gravel	307
9887	9888	9.702222222222224	summer_friday	f3863e3e	Gravel	307
392	393	9.706666666666667	summer_friday	f371416e	Gravel	308
1523	1524	9.706666666666667	summer_friday	f3732c4a	Gravel	308
2218	2219	9.706666666666667	summer_friday	f374fdfe	Gravel	308
2420	2421	9.706666666666667	summer_friday	f37550b0	Gravel	308
4976	4977	9.706666666666667	summer_friday	f37a0e70	Gravel	308
5477	5478	9.706666666666667	summer_friday	f37acc20	Gravel	308
6980	6981	9.706666666666667	summer_friday	f37d545e	Gravel	308
7293	7294	9.706666666666667	summer_friday	f37dd140	Gravel	308
9161	9162	9.706666666666667	summer_friday	f3852af8	Gravel	308
9423	9424	9.706666666666667	summer_friday	f3858d40	Gravel	308
9635	9636	9.706666666666667	summer_friday	f385dd36	Gravel	308
450	451	9.711111111111112	summer_friday	f37156fe	Gravel	309
713	714	9.711111111111112	summer_friday	f371c6a2	Gravel	309
1293	1294	9.711111111111112	summer_friday	f372bff8	Gravel	309
1378	1379	9.711111111111112	summer_friday	f372e05a	Gravel	309
1454	1455	9.711111111111112	summer_friday	f372fd24	Gravel	309
1671	1672	9.711111111111112	summer_friday	f37399c8	Gravel	309
3168	3169	9.711111111111112	summer_friday	f3769948	Gravel	309
5684	5685	9.711111111111112	summer_friday	f37b1a54	Gravel	309
5936	5937	9.711111111111112	summer_friday	f37b9d4e	Gravel	309
8181	8182	9.711111111111112	summer_friday	f37f2478	Gravel	309
201	202	9.715555555555556	summer_friday	f370e76e	Gravel	310
646	647	9.715555555555556	summer_friday	f371ac62	Gravel	310
442	443	9.72	summer_friday	f37153de	Gravel	311
751	752	9.72	summer_friday	f371dbb0	Gravel	311
1104	1105	9.72	summer_friday	f37276b0	Gravel	311
1624	1625	9.72	summer_friday	f3737722	Gravel	311
1633	1634	9.72	summer_friday	f3737d58	Gravel	311
2085	2086	9.72	summer_friday	f374ae76	Gravel	311
2439	2440	9.72	summer_friday	f3755772	Gravel	311
2544	2545	9.72	summer_friday	f3757efa	Gravel	311
3769	3770	9.72	summer_friday	f377f90a	Gravel	311
6160	6161	9.72	summer_friday	f37c0f0e	Gravel	311
7245	7246	9.72	summer_friday	f37db778	Gravel	311
83	84	9.724444444444446	summer_friday	f370b244	Gravel	312
1055	1056	9.724444444444446	summer_friday	f3726440	Gravel	312
1555	1556	9.724444444444446	summer_friday	f3734572	Gravel	312
2716	2717	9.724444444444446	summer_friday	f375c1c6	Gravel	312
4630	4631	9.724444444444446	summer_friday	f37987ca	Gravel	312
5869	5870	9.724444444444446	summer_friday	f37b68a6	Gravel	312
6238	6239	9.724444444444446	summer_friday	f37c2c28	Gravel	312
6592	6593	9.724444444444446	summer_friday	f37cb544	Gravel	312
8293	8294	9.724444444444446	summer_friday	f37f4dea	Gravel	312
8744	8745	9.724444444444446	summer_friday	f3848bfc	Gravel	312
9640	9641	9.724444444444446	summer_friday	f385def8	Gravel	312
250	251	9.72888888888889	summer_friday	f370ffe2	Gravel	313
1130	1131	9.72888888888889	summer_friday	f372804c	Gravel	313
3215	3216	9.72888888888889	summer_friday	f376be5a	Gravel	313
6370	6371	9.72888888888889	summer_friday	f37c60e4	Gravel	313
7718	7719	9.72888888888889	summer_friday	f37e71fe	Gravel	313
8128	8129	9.72888888888889	summer_friday	f37f10a0	Gravel	313
8213	8214	9.72888888888889	summer_friday	f37f304e	Gravel	313
9629	9630	9.72888888888889	summer_friday	f385db06	Gravel	313
9943	9944	9.72888888888889	summer_friday	f386531a	Gravel	313
558	559	9.733333333333334	summer_friday	f37187b4	Gravel	314
1316	1317	9.733333333333334	summer_friday	f372c8b8	Gravel	314
1503	1504	9.733333333333334	summer_friday	f3731462	Gravel	314
2588	2589	9.733333333333334	summer_friday	f3758ed6	Gravel	314
2913	2914	9.733333333333334	summer_friday	f37610cc	Gravel	314
3881	3882	9.733333333333334	summer_friday	f37849d2	Gravel	314
4777	4778	9.733333333333334	summer_friday	f379bf1a	Gravel	314
5054	5055	9.733333333333334	summer_friday	f37a2bc6	Gravel	314
6724	6725	9.733333333333334	summer_friday	f37ced34	Gravel	314
6895	6896	9.733333333333334	summer_friday	f37d3488	Gravel	314
9773	9774	9.733333333333334	summer_friday	f386135a	Gravel	314
2869	2870	9.737777777777778	summer_friday	f376003c	Gravel	315
4203	4204	9.737777777777778	summer_friday	f378cb96	Gravel	315
5095	5096	9.737777777777778	summer_friday	f37a3ada	Gravel	315
5211	5212	9.737777777777778	summer_friday	f37a6942	Gravel	315
5672	5673	9.737777777777778	summer_friday	f37b15e0	Gravel	315
6241	6242	9.737777777777778	summer_friday	f37c2d40	Gravel	315
6320	6321	9.737777777777778	summer_friday	f37c4b54	Gravel	315
8983	8984	9.737777777777778	summer_friday	f384e854	Gravel	315
9014	9015	9.737777777777778	summer_friday	f384f3bc	Gravel	315
9384	9385	9.737777777777778	summer_friday	f3857e04	Gravel	315
3528	3529	9.742222222222223	summer_friday	f37774d0	Gravel	316
4708	4709	9.742222222222223	summer_friday	f379a534	Gravel	316
4865	4866	9.742222222222223	summer_friday	f379e544	Gravel	316
6672	6673	9.742222222222223	summer_friday	f37cd2ea	Gravel	316
6947	6948	9.742222222222223	summer_friday	f37d4856	Gravel	316
7261	7262	9.742222222222223	summer_friday	f37dbdb8	Gravel	316
7805	7806	9.742222222222223	summer_friday	f37e91fc	Gravel	316
9204	9205	9.742222222222223	summer_friday	f3853b10	Gravel	316
9363	9364	9.742222222222223	summer_friday	f3857634	Gravel	316
363	364	9.746666666666668	summer_friday	f3713548	Gravel	317
694	695	9.746666666666668	summer_friday	f371bfa4	Gravel	317
3000	3001	9.746666666666668	summer_friday	f37631ba	Gravel	317
3315	3316	9.746666666666668	summer_friday	f3770ce8	Gravel	317
4193	4194	9.746666666666668	summer_friday	f378c790	Gravel	317
4978	4979	9.746666666666668	summer_friday	f37a0f24	Gravel	317
4988	4989	9.746666666666668	summer_friday	f37a1302	Gravel	317
4998	4999	9.746666666666668	summer_friday	f37a16fe	Gravel	317
6133	6134	9.746666666666668	summer_friday	f37c03ce	Gravel	317
8826	8827	9.746666666666668	summer_friday	f384aae2	Gravel	317
9011	9012	9.746666666666668	summer_friday	f384f2ae	Gravel	317
9473	9474	9.746666666666668	summer_friday	f385a000	Gravel	317
281	282	9.751111111111111	summer_friday	f3710c4e	Gravel	318
799	800	9.751111111111111	summer_friday	f371edda	Gravel	318
950	951	9.751111111111111	summer_friday	f3722cb4	Gravel	318
2386	2387	9.751111111111111	summer_friday	f37542dc	Gravel	318
5838	5839	9.751111111111111	summer_friday	f37b5d48	Gravel	318
6544	6545	9.751111111111111	summer_friday	f37ca1ee	Gravel	318
7371	7372	9.751111111111111	summer_friday	f37dee96	Gravel	318
7438	7439	9.751111111111111	summer_friday	f37e0912	Gravel	318
9039	9040	9.751111111111111	summer_friday	f384fd3a	Gravel	318
9517	9518	9.751111111111111	summer_friday	f385b0ea	Gravel	318
1672	1673	9.755555555555556	summer_friday	f3739a86	Gravel	319
2347	2348	9.755555555555556	summer_friday	f3753472	Gravel	319
2789	2790	9.755555555555556	summer_friday	f375e1e2	Gravel	319
3026	3027	9.755555555555556	summer_friday	f3763b92	Gravel	319
3489	3490	9.755555555555556	summer_friday	f377640e	Gravel	319
3519	3520	9.755555555555556	summer_friday	f37770e8	Gravel	319
